was_die_roll, sent_message, message_received, system_time, logical_clock_time, length_of_queue
0, 0, 1, Fri Mar  3 16:30:12 2023, 0, 0
0, 0, 1, Fri Mar  3 16:30:12 2023, 2, 0
0, 0, 1, Fri Mar  3 16:30:13 2023, 3, 0
0, 0, 1, Fri Mar  3 16:30:13 2023, 7, 1
0, 0, 1, Fri Mar  3 16:30:14 2023, 8, 0
0, 0, 1, Fri Mar  3 16:30:14 2023, 10, 0
1, 0, 0, Fri Mar  3 16:30:15 2023, 16, 0
1, 0, 0, Fri Mar  3 16:30:15 2023, 17, 0
0, 0, 1, Fri Mar  3 16:30:16 2023, 18, 0
0, 0, 1, Fri Mar  3 16:30:16 2023, 26, 0
1, 0, 0, Fri Mar  3 16:30:17 2023, 28, 0
0, 0, 1, Fri Mar  3 16:30:17 2023, 29, 0
0, 0, 1, Fri Mar  3 16:30:18 2023, 33, 0
1, 0, 0, Fri Mar  3 16:30:18 2023, 34, 0
1, 0, 0, Fri Mar  3 16:30:19 2023, 35, 0
0, 0, 1, Fri Mar  3 16:30:19 2023, 36, 0
0, 0, 1, Fri Mar  3 16:30:20 2023, 47, 0
1, 0, 0, Fri Mar  3 16:30:20 2023, 48, 0
1, 0, 0, Fri Mar  3 16:30:21 2023, 49, 0
0, 0, 1, Fri Mar  3 16:30:21 2023, 50, 0
1, 0, 0, Fri Mar  3 16:30:22 2023, 53, 0
1, 1, 0, Fri Mar  3 16:30:22 2023, 54, 0
1, 0, 0, Fri Mar  3 16:30:23 2023, 55, 0
0, 0, 1, Fri Mar  3 16:30:23 2023, 56, 0
0, 0, 1, Fri Mar  3 16:30:24 2023, 57, 1
0, 0, 1, Fri Mar  3 16:30:24 2023, 71, 0
1, 1, 0, Fri Mar  3 16:30:25 2023, 72, 0
1, 0, 0, Fri Mar  3 16:30:25 2023, 73, 0
1, 1, 0, Fri Mar  3 16:30:26 2023, 74, 0
1, 0, 0, Fri Mar  3 16:30:26 2023, 75, 0
0, 0, 1, Fri Mar  3 16:30:27 2023, 76, 0
0, 0, 1, Fri Mar  3 16:30:27 2023, 89, 1
0, 0, 1, Fri Mar  3 16:30:28 2023, 92, 0
0, 0, 1, Fri Mar  3 16:30:28 2023, 93, 0
0, 0, 1, Fri Mar  3 16:30:29 2023, 99, 1
0, 0, 1, Fri Mar  3 16:30:29 2023, 100, 2
0, 0, 1, Fri Mar  3 16:30:30 2023, 102, 2
0, 0, 1, Fri Mar  3 16:30:30 2023, 104, 2
0, 0, 1, Fri Mar  3 16:30:31 2023, 105, 1
0, 0, 1, Fri Mar  3 16:30:32 2023, 109, 2
0, 0, 1, Fri Mar  3 16:30:32 2023, 112, 1
0, 0, 1, Fri Mar  3 16:30:33 2023, 117, 1
0, 0, 1, Fri Mar  3 16:30:33 2023, 118, 0
0, 0, 1, Fri Mar  3 16:30:34 2023, 122, 0
1, 1, 0, Fri Mar  3 16:30:34 2023, 129, 0
0, 0, 1, Fri Mar  3 16:30:35 2023, 130, 0
1, 0, 0, Fri Mar  3 16:30:35 2023, 135, 0
1, 1, 0, Fri Mar  3 16:30:36 2023, 136, 0
1, 0, 0, Fri Mar  3 16:30:36 2023, 137, 0
0, 0, 1, Fri Mar  3 16:30:37 2023, 138, 0
1, 0, 0, Fri Mar  3 16:30:37 2023, 147, 0
0, 0, 1, Fri Mar  3 16:30:38 2023, 148, 0
1, 0, 0, Fri Mar  3 16:30:38 2023, 153, 0
0, 0, 1, Fri Mar  3 16:30:39 2023, 154, 0
0, 0, 1, Fri Mar  3 16:30:39 2023, 157, 0
0, 0, 1, Fri Mar  3 16:30:40 2023, 160, 0
1, 0, 0, Fri Mar  3 16:30:40 2023, 165, 0
1, 0, 0, Fri Mar  3 16:30:41 2023, 166, 0
0, 0, 1, Fri Mar  3 16:30:41 2023, 167, 1
0, 0, 1, Fri Mar  3 16:30:42 2023, 172, 0
1, 0, 0, Fri Mar  3 16:30:42 2023, 173, 0
1, 0, 0, Fri Mar  3 16:30:43 2023, 174, 0
0, 0, 1, Fri Mar  3 16:30:43 2023, 175, 0
0, 0, 1, Fri Mar  3 16:30:44 2023, 178, 1
0, 0, 1, Fri Mar  3 16:30:44 2023, 186, 0
1, 0, 0, Fri Mar  3 16:30:45 2023, 187, 0
1, 1, 0, Fri Mar  3 16:30:45 2023, 188, 0
1, 0, 0, Fri Mar  3 16:30:46 2023, 189, 0
1, 0, 0, Fri Mar  3 16:30:46 2023, 190, 0
1, 0, 0, Fri Mar  3 16:30:47 2023, 191, 0
1, 0, 0, Fri Mar  3 16:30:47 2023, 192, 0
0, 0, 1, Fri Mar  3 16:30:48 2023, 193, 0
1, 1, 0, Fri Mar  3 16:30:48 2023, 212, 0
1, 1, 0, Fri Mar  3 16:30:49 2023, 213, 0
1, 0, 0, Fri Mar  3 16:30:49 2023, 214, 0
0, 0, 1, Fri Mar  3 16:30:50 2023, 215, 1
0, 0, 1, Fri Mar  3 16:30:50 2023, 223, 1
0, 0, 1, Fri Mar  3 16:30:51 2023, 224, 0
1, 0, 0, Fri Mar  3 16:30:51 2023, 225, 0
1, 0, 0, Fri Mar  3 16:30:52 2023, 226, 0
0, 0, 1, Fri Mar  3 16:30:52 2023, 227, 0
0, 0, 1, Fri Mar  3 16:30:53 2023, 237, 0
0, 0, 1, Fri Mar  3 16:30:53 2023, 242, 1
0, 0, 1, Fri Mar  3 16:30:54 2023, 243, 0
1, 0, 0, Fri Mar  3 16:30:54 2023, 245, 0
1, 0, 0, Fri Mar  3 16:30:55 2023, 246, 0
0, 0, 1, Fri Mar  3 16:30:55 2023, 247, 0
0, 0, 1, Fri Mar  3 16:30:56 2023, 253, 1
0, 0, 1, Fri Mar  3 16:30:56 2023, 257, 0
1, 0, 0, Fri Mar  3 16:30:57 2023, 258, 0
0, 0, 1, Fri Mar  3 16:30:57 2023, 259, 1
0, 0, 1, Fri Mar  3 16:30:58 2023, 266, 2
0, 0, 1, Fri Mar  3 16:30:58 2023, 268, 1
0, 0, 1, Fri Mar  3 16:30:59 2023, 270, 0
1, 1, 0, Fri Mar  3 16:30:59 2023, 271, 0
1, 0, 0, Fri Mar  3 16:31:00 2023, 272, 0
1, 0, 0, Fri Mar  3 16:31:00 2023, 273, 0
0, 0, 1, Fri Mar  3 16:31:01 2023, 274, 0
1, 0, 0, Fri Mar  3 16:31:01 2023, 275, 0
1, 0, 0, Fri Mar  3 16:31:02 2023, 276, 0
0, 0, 1, Fri Mar  3 16:31:02 2023, 277, 0
0, 0, 1, Fri Mar  3 16:31:03 2023, 297, 0
0, 0, 1, Fri Mar  3 16:31:03 2023, 298, 1
0, 0, 1, Fri Mar  3 16:31:04 2023, 302, 2
0, 0, 1, Fri Mar  3 16:31:04 2023, 303, 3
0, 0, 1, Fri Mar  3 16:31:05 2023, 304, 3
0, 0, 1, Fri Mar  3 16:31:05 2023, 305, 4
0, 0, 1, Fri Mar  3 16:31:06 2023, 307, 4
0, 0, 1, Fri Mar  3 16:31:06 2023, 308, 4
0, 0, 1, Fri Mar  3 16:31:07 2023, 312, 4
0, 0, 1, Fri Mar  3 16:31:07 2023, 313, 5
0, 0, 1, Fri Mar  3 16:31:08 2023, 315, 4
0, 0, 1, Fri Mar  3 16:31:08 2023, 318, 4
0, 0, 1, Fri Mar  3 16:31:09 2023, 321, 3
0, 0, 1, Fri Mar  3 16:31:09 2023, 324, 3
0, 0, 1, Fri Mar  3 16:31:10 2023, 327, 3
0, 0, 1, Fri Mar  3 16:31:10 2023, 328, 2
0, 0, 1, Fri Mar  3 16:31:11 2023, 331, 2
0, 0, 1, Fri Mar  3 16:31:11 2023, 339, 1
0, 0, 1, Fri Mar  3 16:31:12 2023, 342, 0
