was_die_roll,sent_message,message_received,system_time,logical_clock_time,length_of_queue
0,0,1,1677884375,0,0
0,0,1,1677884376,1,3
0,0,1,1677884377,6,4
0,0,1,1677884378,7,3
0,0,1,1677884379,8,3
0,0,1,1677884380,9,3
0,0,1,1677884381,13,4
0,0,1,1677884382,17,3
0,0,1,1677884383,28,3
0,0,1,1677884384,34,5
0,0,1,1677884385,38,5
0,0,1,1677884386,41,5
0,0,1,1677884387,53,5
0,0,1,1677884388,55,6
0,0,1,1677884389,56,5
0,0,1,1677884390,57,5
0,0,1,1677884391,62,4
0,0,1,1677884392,69,4
0,0,1,1677884393,74,5
0,0,1,1677884394,80,5
0,0,1,1677884395,82,4
0,0,1,1677884396,95,4
0,0,1,1677884397,106,4
0,0,1,1677884398,111,4
0,0,1,1677884399,112,3
0,0,1,1677884400,118,2
0,0,1,1677884401,129,3
0,0,1,1677884402,137,2
0,0,1,1677884403,140,1
0,0,1,1677884404,158,1
0,0,1,1677884405,159,3
0,0,1,1677884406,178,3
0,0,1,1677884407,181,3
0,0,1,1677884408,182,4
0,0,1,1677884409,183,5
0,0,1,1677884410,190,6
0,0,1,1677884411,195,6
0,0,1,1677884412,201,7
0,0,1,1677884413,203,7
0,0,1,1677884414,208,8
0,0,1,1677884415,209,8
0,0,1,1677884416,210,8
0,0,1,1677884417,211,9
0,0,1,1677884418,221,8
0,0,1,1677884419,223,10
0,0,1,1677884420,225,10
0,0,1,1677884421,230,10
0,0,1,1677884422,235,10
0,0,1,1677884423,236,10
0,0,1,1677884424,241,10
0,0,1,1677884425,249,11
0,0,1,1677884426,254,11
0,0,1,1677884427,256,10
0,0,1,1677884428,264,10
0,0,1,1677884429,266,9
0,0,1,1677884430,269,10
0,0,1,1677884431,271,11
0,0,1,1677884432,277,10
0,0,1,1677884433,287,10
0,0,1,1677884434,291,12
